idx,headline,summary,labels
9285,‘the daily’: what a 1999 meeting with north korea tells us about today,"william perry, a former defense secretary, describes his diplomatic mission to pyongyang, and how the negotiations fell apart.",5
9286,‘the daily’: where did daca come from?,"we discuss the origins and significance of the deferred action for childhood arrivals program with cecilia muñoz, former president barack obama’s chief domestic policy adviser.",5
9287,‘the dark tower’: what worked and what didn’t,"the big-screen adaptation of the stephen king series was hotly anticipated, but the movie fans got was not exactly what they hoped for. here’s why.",5
9288,"‘the deuce’ season 1, episode 2: rinse and repeat",vinnie and eileen flash some entrepreneurial spirit.,5
9289,"‘the deuce’ season 1, episode 3: making it and faking it","no one can stay mad at james franco, least of all james franco.",8
9290,‘the deuce’ series premiere recap: no such thing as a free breakfast,"like david simon’s other creations, hbo’s new series about the ’70s porn industry in times square reminds us that the devil’s in the details.",5
9291,‘the emoji movie’,a young reader offers her own review.,8
9292,‘the exterminating angel’ brings together opera and the movi,a film critic and a music critic discuss a new work at the metropolitan opera: thomas adès’s “crazily varied” adaptation of luis buñuel’s 1962 film.,8
9293,‘the hurt is still there’: abuse survivors grapple with cardinal’s death,victims of abuse by catholic priests in the boston archdiocese say they are still angry that cardinal bernard f. law was never brought to justice for his role in the church’s cover-up.,7
9294,‘the last jedi’: have you seen it? let’s talk spoil,"for those who have seen the latest star wars movie, let’s take a look at some burning questions you might have.",5
9295,‘the last jedi’: who’s fighting whom and why?,"if the good guys won at the end of ""return of the jedi,"" why is everyone shooting lasers at each other again?",5
9296,‘the lowest white man’,"for white supremacy to thrive, the lowest white man must be exalted above those who are black.",3
9297,‘the new normal’ in pakistan: a journalist on the run from gunmen,"taha siddiqui, a reporter and frequent critic of pakistan’s military, escaped an attack by a dozen men who diverted his car just outside the capital.",1
9298,"‘the new washington’: once racing to flee the senate, marco rubio now digs in","mr. rubio, republican of florida, seems determined to shrug off the disappointment of a failed presidential race and show he is serious about the senate, making up for lost time.",5
9299,‘the new washington’: secretary of state rex tillerson,"mr. tillerson talked with jason zengerle about his most important diplomatic relationship — the one with president trump, factoring the president’s tweets into foreign policy strategy and more.",5
9300,‘the new washington’: senator kirsten gillibrand,"ms. gillibrand spoke with jennifer steinhauer about her legislation to reform policies on sexual harassment on capitol hill, power dynamics, president bill clinton and more.",5
9301,"‘the new washington’: though out of power, democrats are winning the fight, pelosi say","representative nancy pelosi says she has remained in congress partly to ensure that a woman remains at the negotiating table, and she feels she has used that position well.",4
9302,‘the pills are everywhere’: how the opioid crisis claims its youngest victim,"increasingly, toddlers and young children are being found unconscious or dead after consuming an adult’s drugs.",7
9303,‘the post’ lands top national board of review pr,"steven spielberg’s pentagon papers drama leads, as “lady bird,” “get out” and “call me by your name” gain momentum",5
9304,‘the shape of water’ by guillermo del toro gets 12 bafta nomin,"“three billboards outside ebbing, missouri” picked up nine nominations for the british equivalent of the oscars, as did the winston churchill biopic “darkest hour.”",5
9305,‘the walking dead’ season 8 premiere: a world at war,"just when the series seemed determined to bore its loyal fans, the premiere showed a renewed commitment to delivering the goods.",5
9306,"‘the walking dead’ season 8, episode 3: cut to black",this week’s episode ends with another manipulative cliffhanger.,8
9307,‘this is like in war’: a scramble to care for puerto rico’s sick and injur,"the situation on puerto rico was becoming increasingly critical as residents struggled to find medical care amid a shortage of power, water and gasoline.",7
9308,‘this is mine’: rose mcgowan talks ‘citizen rose’,"after beginning a public fight against workplace sexual misconduct, the leader of the #rosearmy has an e! show ready to go.",5
9309,‘this is texas’: help in a disast,readers from texas and beyond react to the catastrophe.,4
9310,‘this is too much for us’: sierra leone deluged by mud and grief,"with hundreds dead and hundreds more missing after torrential rains and mudslides, residents of the country’s capital can’t find room for all the dead.",7
