idx,headline,summary,labels
6968,Testing an Electric Eel’s Shock Powers With His Own Arm,"After years of studying eels, a researcher managed to experience something unexpected when he set out to study their ability to create an electric circuit.",5
6969,"Texas Abortion Law Is Unconstitutional, Federal Judge Rules","The ruling against a restriction on a second-trimester procedure was “a complete victory” for abortion rights advocates, a lawyer said. Texas plans to appeal.",4
6970,"Texas Bathroom Bill Dies Again, Raising Republican Acrimony",A Texas version of a North Carolina-style bill to restrict transgender bathroom use failed to pass the Legislature during a contentious special session.,5
6971,"Texas Bathroom Bill Has Emotions, and Stakes, Running High",Opponents and supporters of a proposal to limit transgender bathroom use in public buildings packed a committee hearing in Austin on Friday.,3
6972,Texas Church Killings: What We Know,"Twenty-six people were killed during morning services at the First Baptist Church in Sutherland Springs, Tex. This is what we know.",7
6973,"Texas Church Shooting Leaves More Than 20 Dead, Official Says","Officials said a man walked into the First Baptist Church in Sutherland Springs, Tex., and opened fire.",7
6974,Texas Church Shooting Video Raises an Unsettling Question: Who Should See It?,Texas officials have not said whether they will release a video of the church massacre that left 26 people dead. Whether they should is a different question.,7
6975,Texas Gunman Led Troubled Life Before Church Shooting,"Devin Patrick Kelley, a former member of the United States Air Force, had been jailed for domestic abuse, kicked out of the military and charged with animal cruelty.",5
6976,"Texas Illegally Excluded Thousands From Special Education, Federal Officials Say","A state “target” meant to limit the number of students receiving special education services violated federal law, regulators said in a letter ordering the state to make amends.",7
6977,"Texas Inmates Donated Nearly $54,000 for Hurricane Relief","More than 6,600 offenders held by the Texas Department of Criminal Justice gave money from their commissary accounts for Hurricane Harvey aid.",4
6978,"Texas Prisons Ban 10,000 Books. No ‘Charlie Brown Christmas’ for Inmates.","Inmates are barred from reading titles from best-selling publications to the obscure because they run afoul of prison guidelines, like having graphic sexual content.",5
6979,Texas Shooting Exposes Failures of National Background Checks,The fact that Devin P. Kelley was able to buy a gun despite a domestic violence conviction reveals a flaw in the system: a failure to forward records.,1
6980,Texas Shooting Victims Included Children and a Pregnant Woman,"A pastor’s 14-year-old daughter and several members of one family were also killed in the church massacre, the authorities said.",7
6987,"Text Messages in Hand, Republicans Plan to Accuse Justice Department of Bias","A chorus of Republicans, including some party mainstays, are questioning the impartiality of the Justice Department and F.B.I. to discredit the Trump investigation.",5
6988,Text of Beverly Young Nelson’s Accusation Against Roy Moore,"Read the text of a statement by Beverly Young Nelson, accusing the Republican Senate candidate in Alabama of a sexual assault when she was a teenager.",7
6989,Thailand Mourns King Bhumibol in a Solemn Spectacle,The pomp and pageantry of Thailand’s monarchy were on display for the cremation of King Bhumibol Adulyadej.,8
6990,Thailand Prepares for a King’s $90 Million Cremation Ceremony,"In Bangkok, residents have folded more than 10 million flowers made of sandalwood to help guide the king’s soul to the afterworld.",5
6991,Thailand’s Ex-Leader Leaves Supporters in Limbo After Disappearing During Trial,"Yingluck Shinawatra, the former prime minister, is believed to have gone into exile rather than face a possible 10 years in prison on negligence charges.",5
6992,Thailand’s Leader Uses Cardboard Stand-In to Avoid Journalists’ Questions,"“Ask this guy,” Prime Minister Prayuth Chan-ocha told reporters, then left them to direct their questions to the life-size cutout.",5
6993,"Thank You, Jeff Flake","Some on the left don’t want to give him credit, but he’s sacrificed more than most to stand against Trump.",8
6994,"Thanks to One Man’s Collection, Jakarta Now Has a World-Class Museum","The city’s first major modern and contemporary art museum opened this month with exhibitions drawn from the collection of its founder, Haryanto Adikoesoemo.",5
6995,"Thanks to Venmo, We Now All Know How Cheap Our Friends Are","The app “changes friendships and makes them more transactional,” one user said. “It’s nickel-and-diming everything, literally.”",3
6996,"Thanks, Obama, for Your Silence",The Democratic Party certainly needs national voices to counter Trump. But Obama shouldn’t be one of them.,8
6998,That $450 Million Leonardo? It’s No Mona Lisa.,"Our critic won’t weigh in on the painting’s authenticity, but he will tell you what he saw: a blank-eyed Christ, meek and monotonous.",5
6999,That Age-Old Question: How Much Sexual History Should I Share?,"A reader wonders whether to tell her fiancé that she has slept with a couple of friends, and if “not telling” is the same as lying.",5
7000,That Game on Your Phone May Be Tracking What You’re Watching on TV,"The start-up Alphonso collects viewing data for advertisers through mobile gaming apps that can track users on the devices’ microphones, even when the apps aren’t in use.",1
7001,That Powerball Jackpot? It’s More Than Ivanka’s and Jared’s Net Worth,"Mavis Wanczyk’s $758 million win makes her richer than Taylor Swift. Even after taxes, she’ll be wealthier than Brad Pitt.",2
7002,That Recent Brutally Cold Weather? It’s Getting Rarer.,"With climate change warming the Arctic air, researchers say, cold snaps are getting warmer. The recent spell of cold was an outlier.",5
7003,The #MeToo Moment,Our new gender editor offers insights and updates on the sexual misconduct scandals roiling our society.,5
7004,The (Really) Old and New Meet in Naples,A new exhibition at the Madre contemporary art museum puts rarely seen ruins from Pompeii in contemporary confines.,5
7005,"The 10 Best Quotes, as Told to T, in 2017","Jay-Z on believing in people, Amy Adams’s knock-knock joke, Nicki Minaj on proving herself — and more.",0
7006,The 12-Hour Goodbye That Started Everything,"A spurned woman confronts the question: When you lose love, should you even try to get over it?",5
7007,The 13 Questions That Lead to Divorce,"If you were given the chance to bring peace to the Middle East, would you also make that about you?",5
7008,The 20 Years That Made New York City,"“Greater Gotham,” Mike Wallace’s sequel to the Pulitzer Prize-winning “Gotham,” focuses on the two decades between 1898 and 1919.",5
7009,The 2017 Hurricane Season Really Is More Intense Than Normal,"It’s not your imagination. From Harvey to Irma to Jose to Maria, this year’s Atlantic hurricane season “has been an overachiever by almost every index.”",1
7010,"The 2017 Sidney Awards, Part I",Want to catch up on some of the best long-form journalism of the year? This is the first of two lists.,8
7011,The 2018 Winter Olympics Are Already Tainted,"With the Olympic committee’s weak punishment against Russia, asterisks might apply to medals at the Games.",5
7012,The 25 Best Classical Music Recordings of 2017,"Our critics and writers choose their favorite albums of the year, including a new “Rigoletto,” Philip Glass piano works, and free-jazz arrangements.",8
7013,The 3 Republicans Who Doomed a Senate Repeal of the Health Law,"Senators Shelley Moore Capito, Lisa Murkowski and Susan Collins shared objections to Medicaid cuts, but also had concerns specific to their states.",5
7014,The 30-Something’s Guide to Real Estate,I didn’t want to be tied to a house and all the baggage I thought came along with the keys.,5
7015,The 400-Degree Thanksgiving,"Nine dishes, eight hours, one temperature setting: We’ll show you how to prepare a memorable holiday spread in a day.",5
7016,The 54 Best Songs of 2017,"Our pop music critics share their favorite tracks, from Jay-Z to Cardi B, Father John Misty to Sam Hunt.",5
7017,The 8 Most Confusing Things About Fafsa,Don’t let the complicated financial aid process keep you from college.,5
7018,The Accounting Tack That Makes PayPal’s Numbers Look So Good,The digital payment giant doesn’t count the stock grants it gives to employees as an expense. This makes its earnings look prettier to Wall Street.,5
